"LIST ","DATE      ","TIME    ","TYPE","AMT1                            ","INT1                            ","AMT2                            ","INT2                            ","LIEN                            ","FEES                            ","DESC                    ","CERT#  ","SEQ    ","AGROSS                        ","BATCH","YR  " 
"52947","11-30-2022","        ","P ",                            0.00,                            0.00,                            0.00,                            5.40,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0238","2022" 
"52947","12-06-2022","        ","P ",                         -174.60,                           -5.40,                          174.60,                            5.40,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0245","2022" 
"52947","12-08-2022","        ","P ",                            0.00,                            0.00,                            5.40,                           -5.40,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     37,                             0,"0249","2022" 
"52948","04-13-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      4,                             0,"0320","2022" 
"52948","10-04-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     37,                             0,"0167","2022" 
"52949","03-23-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     63,                             0,"0297","2022" 
"52949","09-23-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     37,                             0,"0152","2022" 
"52950","04-06-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    127,                             0,"0314","2022" 
"52950","10-18-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     54,                             0,"0184","2022" 
"52951","04-01-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     23,                             0,"0313","2022" 
"52951","10-28-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,      1,                             0,"0197","2022" 
"52952","04-06-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     43,                             0,"0314","2022" 
"52952","11-30-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            5.40,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0238","2022" 
"52953","10-04-2022","        ","P ",                          245.91,                           27.04,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0166","2022" 
"52954","04-18-2022","        ","P ",                          257.50,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     84,                             0,"0323","2022" 
"52955","04-01-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    166,                             0,"0313","2022" 
"52955","11-15-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            7.73,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     70,                             0,"0219","2022" 
"52956","03-29-2022","        ","P ",                          257.50,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,    104,                             0,"0306","2022" 
"52958","03-25-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    163,                             0,"0301","2022" 
"52958","09-21-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     54,                             0,"0149","2022" 
"52959","08-30-2022","        ","P ",                          257.50,                           19.31,                          253.64,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0114","2022" 
"52960","04-27-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     20,                             0,"0330","2022" 
"52960","10-12-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     31,                             0,"0175","2022" 
"52961","04-08-2022","        ","P ",                          257.50,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     62,                             0,"0316","2022" 
"52962","03-23-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     61,                             0,"0299","2022" 
"52962","10-25-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     18,                             0,"0192","2022" 
"52963","03-18-2022","        ","P ",                          257.50,                            0.00,                          190.26,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     64,                             0,"0292","2022" 
"52964","03-18-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     43,                             0,"0292","2022" 
"52964","09-06-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     51,                             0,"0123","2022" 
"52965","04-27-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     84,                             0,"0330","2022" 
"52965","10-03-2022","        ","P ",                            0.00,                            0.00,                          588.90,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     15,                             0,"0164","2022" 
"52966","04-14-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0321","2022" 
"52966","09-27-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0154","2022" 
"52967","03-23-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    151,                             0,"0299","2022" 
"52967","11-15-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            5.40,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     35,                             0,"0219","2022" 
"52968","03-23-2022","        ","P ",                          257.50,                            0.00,                          253.68,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,    130,                             0,"0299","2022" 
"52969","05-25-2022","        ","P ",                          257.50,                            7.73,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     55,                             0,"0351","2022" 
"52969","09-30-2022","        ","P ",                            0.00,                            0.00,                          226.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     59,                             0,"0161","2022" 
"52970","05-13-2022","        ","P ",                          257.50,                            7.73,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0342","2022" 
"52970","09-27-2022","        ","P ",                            0.00,                            0.00,                          335.22,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0154","2022" 
"52971","03-23-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     87,                             0,"0297","2022" 
"52971","11-15-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            7.73,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    119,                             0,"0219","2022" 
"52972","03-30-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    163,                             0,"0310","2022" 
"52972","09-15-2022","        ","P ",                            0.00,                            0.00,                          244.62,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     32,                             0,"0139","2022" 
"52973","03-30-2022","        ","P ",                          257.50,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,    100,                             0,"0310","2022" 
"52974","04-27-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    119,                             0,"0330","2022" 
"52974","10-25-2022","        ","P ",                            0.00,                            0.00,                          280.86,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     68,                             0,"0192","2022" 
"52975","04-06-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     52,                             0,"0314","2022" 
"52975","11-17-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            5.40,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     34,                             0,"0226","2022" 
"52976","03-22-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     38,                             0,"0295","2022" 
"52976","07-22-2022","        ","P ",                            0.00,                            0.00,                          253.68,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     80,                             0,"0042","2022" 
"52977","08-25-2022","        ","P ",                          257.50,                           19.31,                          313.24,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0108","2022" 
"52977","10-12-2022","        ","P ",                            0.00,                            0.00,                            3.86,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     33,                             0,"0175","2022" 
"52978","03-18-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0293","2022" 
"52978","07-18-2022","        ","P ",                            0.00,                            0.00,                          199.32,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0025","2022" 
"52979","06-02-2022","        ","P ",                          257.50,                           11.59,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      2,                             0,"0354","2022" 
"52980","03-30-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     65,                             0,"0310","2022" 
"52980","11-22-2022","        ","P ",                            0.00,                            0.00,                          326.16,                            9.78,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     79,                             0,"0229","2022" 
"52981","04-01-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     59,                             0,"0313","2022" 
"52981","11-16-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            5.40,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     33,                             0,"0222","2022" 
"52982","04-22-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     62,                             0,"0327","2022" 
"52982","10-28-2022","        ","P ",                            0.00,                            0.00,                          326.16,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     31,                             0,"0197","2022" 
"52983","04-01-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     32,                             0,"0313","2022" 
"52983","11-17-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            5.40,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     94,                             0,"0226","2022" 
"52984","03-25-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     48,                             0,"0301","2022" 
"52984","09-15-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     76,                             0,"0139","2022" 
"52985","01-11-2023","        ","P ",                          257.50,                           38.63,                          348.61,                           18.48,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     76,                             0,"0305","2022" 
"52986","03-30-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    176,                             0,"0310","2022" 
"52986","09-29-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     24,                             0,"0160","2022" 
"52987","04-27-2022","        ","P ",                          257.50,                            0.00,                          271.80,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     59,                             0,"0330","2022" 
"52988","04-30-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      9,                             0,"0333","2022" 
"52988","05-16-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    127,                             0,"0343","2022" 
"52990","03-14-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    128,                             0,"0286","2022" 
"52990","04-22-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      1,                             0,"0327","2022" 
"52991","04-27-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    115,                             0,"0330","2022" 
"52991","10-25-2022","        ","P ",                            0.00,                            0.00,                          335.22,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     67,                             0,"0192","2022" 
"52992","03-25-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    190,                             0,"0301","2022" 
"52992","09-21-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     56,                             0,"0149","2022" 
"52993","04-18-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    102,                             0,"0323","2022" 
"52993","09-29-2022","        ","P ",                            0.00,                            0.00,                          462.06,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,      7,                             0,"0160","2022" 
"52994","03-18-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     51,                             0,"0292","2022" 
"52994","10-07-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     38,                             0,"0171","2022" 
"52995","04-06-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     57,                             0,"0314","2022" 
"52995","10-07-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     52,                             0,"0171","2022" 
"52996","03-30-2022","        ","P ",                          257.50,                            0.00,                          308.04,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     31,                             0,"0310","2022" 
"52997","06-06-2022","        ","P ",                          253.64,                           11.59,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      4,                             0,"0359","2022" 
"52997","08-08-2022","        ","P ",                            3.74,                            0.12,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",      0,     10,                             0,"0081","2022" 
"52997","10-07-2022","        ","P ",                            0.00,                            0.00,                          398.64,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     19,                             0,"0171","2022" 
"52998","03-28-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0304","2022" 
"52998","09-27-2022","        ","P ",                            0.00,                            0.00,                          262.74,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0154","2022" 
"52999","03-23-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     74,                             0,"0299","2022" 
"52999","10-25-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     63,                             0,"0192","2022" 
"53000","03-29-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    113,                             0,"0306","2022" 
"53000","09-29-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     66,                             0,"0160","2022" 
"53001","03-30-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     42,                             0,"0310","2022" 
"53001","10-04-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     47,                             0,"0167","2022" 
"53002","04-20-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    105,                             0,"0325","2022" 
"53002","10-21-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     63,                             0,"0189","2022" 
"53003","12-19-2022","        ","P ",                          257.50,                           34.76,                          180.00,                            8.10,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0260","2022" 
"53004","03-30-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     53,                             0,"0310","2022" 
"53004","11-15-2022","        ","P ",                            0.00,                            0.00,                          570.78,                           17.12,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     69,                             0,"0219","2022" 
"53005","03-28-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    164,                             0,"0303","2022" 
"53005","09-30-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     54,                             0,"0161","2022" 
"53006","11-22-2022","        ","P ",                          257.50,                           30.90,                          143.70,                            5.40,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     41,                             0,"0229","2022" 
"53006","01-19-2023","        ","P ",                            0.00,                            0.00,                           36.30,                            1.09,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0324","2022" 
"53007","03-25-2022","        ","P ",                          257.50,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,    130,                             0,"0301","2022" 
"53008","05-09-2022","        ","P ",                          249.77,                            7.73,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     58,                             0,"0339","2022" 
"53009","04-06-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    106,                             0,"0314","2022" 
"53009","07-08-2022","        ","P ",                            0.00,                            0.00,                          317.10,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     53,                             0,"0009","2022" 
"53010","03-23-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     97,                             0,"0297","2022" 
"53010","10-04-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     46,                             0,"0167","2022" 
"53011","05-09-2022","        ","P ",                          249.77,                            7.73,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     33,                             0,"0339","2022" 
"53011","06-02-2022","        ","P ",                            7.73,                            0.12,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      9,                             0,"0354","2022" 
"53011","07-11-2022","        ","P ",                            0.00,                            0.00,                          181.20,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     54,                             0,"0012","2022" 
"53012","05-09-2022","        ","P ",                          257.50,                            7.73,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     75,                             0,"0339","2022" 
"53012","11-16-2022","        ","P ",                            0.00,                            0.00,                          257.50,                            7.73,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     83,                             0,"0222","2022" 
"53013","03-25-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     22,                             0,"0301","2022" 
"53013","09-08-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,      8,                             0,"0127","2022" 
"53014","03-14-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    142,                             0,"0286","2022" 
"53014","11-16-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            5.40,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     15,                             0,"0222","2022" 
"53015","05-16-2022","        ","P ",                          257.50,                            7.73,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     51,                             0,"0343","2022" 
"53015","01-09-2023","        ","P ",                            0.00,                            0.00,                          253.64,                           15.45,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     73,                             0,"0296","2022" 
"53016","03-28-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     99,                             0,"0303","2022" 
"53016","03-29-2022","        ","P ",                          257.50,                            0.00,                          367.64,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",      0,      4,                             0,"0306","2022" 
"53016","08-30-2022","        ","P ",                         -257.50,                            0.00,                          257.50,                            0.00,                            0.00,                            0.00,"                        ",      0,      8,                             0,"0115","2022" 
"53017","03-21-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0294","2022" 
"53017","09-06-2022","        ","P ",                            0.00,                            0.00,                          253.68,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0124","2022" 
"53018","04-27-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    100,                             0,"0330","2022" 
"53018","10-28-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     52,                             0,"0197","2022" 
"53019","03-23-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    187,                             0,"0297","2022" 
"53019","09-30-2022","        ","P ",                            0.00,                            0.00,                          180.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     33,                             0,"0161","2022" 
"53020","03-18-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     36,                             0,"0292","2022" 
"53020","03-30-2022","        ","P ",                            0.00,                            0.00,                          199.32,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     41,                             0,"0310","2022" 
"53021","04-25-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0328","2022" 
"53021","10-31-2022","        ","P ",                            0.00,                            0.00,                          190.26,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0198","2022" 
"53022","12-14-2022","        ","P ",                          257.50,                           34.76,                          257.50,                           11.59,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     10,                             0,"0255","2022" 
"53023","04-18-2022","        ","P ",                          257.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0324","2022" 
"53023","09-27-2022","        ","P ",                            0.00,                            0.00,                          453.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0154","2022" 
"53024","11-17-2022","        ","P ",                          257.50,                           30.90,                          180.00,                            5.40,                            0.00,                            0.00,"BOTH PAYMENTS           ",      0,     65,                             0,"0226","2022" 
