TransactionID,BatchNumber,LocationID,CustomerID,TxCode,TxPostingDate,TxBillingDate,TxPayDate,TxAmount,TxDescription,TxCurrentRead,TxEstimate,TxConsumption,TxWaterRate,TxSewerRate,TxSewerFlat,TxWaterChg,TxSewerChg,TxMeterChg,TxInterest,TxPayment,TxPriorRead,TxPriorCons,TxPriorAmt
235142,3769,543,1663,RD,5/31/2024,7/1/2024,7/31/2024,25.96,Water & Sewer Charge,129700,FALSE,200,4.67,5.81,,9.34,11.62,5.00,0.00,25.96,129500,200,24.28
235143,3769,544,1836,RD,5/31/2024,7/1/2024,7/31/2024,193.64,Water & Sewer Charge,251200,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,0.00,193.64,249400,1700,168.88
235144,3769,545,545,RD,5/31/2024,7/1/2024,7/31/2024,277.48,Water & Sewer Charge,307300,FALSE,2600,4.67,5.81,,121.42,151.06,5.00,0.00,277.48,304700,2600,255.64
235145,3769,546,1929,RD,5/31/2024,7/1/2024,7/1/2024,109.80,Water & Sewer Charge,151700,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,150700,1400,139.96
235146,3769,547,1859,RD,5/31/2024,7/1/2024,8/20/2024,188.65,Water & Sewer Charge,211900,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,5.49,191.47,210200,1800,178.52
235147,3769,548,548,RD,5/31/2024,7/1/2024,9/24/2024,191.40,Water & Sewer Charge,216900,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,8.24,191.40,215200,3000,294.20
235148,3769,549,549,RD,5/31/2024,7/1/2024,8/5/2024,25.96,Water & Sewer Charge,160100,FALSE,200,4.67,5.81,,9.34,11.62,5.00,0.00,25.96,159900,300,33.92
235149,3769,550,1738,RD,5/31/2024,7/1/2024,7/1/2024,183.16,Water & Sewer Charge,237600,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,235900,2000,197.80
235150,3769,551,551,RD,5/31/2024,7/1/2024,,7.08,Water & Sewer Charge,215700,FALSE,0,4.67,5.81,,0.00,0.00,5.00,2.08,0.00,215700,300,33.92
235151,3769,552,2060,RD,5/31/2024,7/1/2024,7/23/2024,67.88,Water & Sewer Charge,253300,FALSE,600,4.67,5.81,,28.02,34.86,5.00,0.00,67.88,252700,600,62.84
235152,3769,553,1716,RD,5/31/2024,7/1/2024,7/29/2024,162.20,Water & Sewer Charge,273200,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,0.00,162.20,271700,1600,159.24
235153,3769,554,554,RD,5/31/2024,7/1/2024,3/24/2025,114.74,Water & Sewer Charge,217200,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,4.94,114.74,216200,1000,101.40
235154,3769,555,2140,RD,5/31/2024,7/1/2024,7/15/2024,78.36,Water & Sewer Charge,267400,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,266700,500,53.20
235155,3769,556,2226,RD,5/31/2024,7/1/2024,7/29/2024,99.32,Water & Sewer Charge,137500,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,136600,500,53.20
235156,3769,557,557,RD,5/31/2024,7/1/2024,8/26/2024,188.65,Water & Sewer Charge,173600,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,5.49,188.65,171900,1300,130.32
235157,3769,558,2103,RD,5/31/2024,7/1/2024,7/1/2024,246.04,Water & Sewer Charge,245900,FALSE,2300,4.67,5.81,,107.41,133.63,5.00,0.00,246.04,243600,1700,168.88
235158,3769,559,559,RD,5/31/2024,7/1/2024,7/15/2024,60.02,Water & Sewer Charge,4540,FALSE,525,4.67,5.81,,24.52,30.50,5.00,0.00,60.02,4015,537,56.77
235159,3769,560,560,RD,5/31/2024,7/1/2024,7/1/2024,141.24,Water & Sewer Charge,283600,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,282300,1400,139.96
235160,3769,561,2206,RD,5/31/2024,7/1/2024,8/26/2024,8.05,Water & Sewer Charge,18210,FALSE,10,4.67,5.81,,0.47,0.58,5.00,2.00,8.05,18200,10,5.97
235161,3769,562,2195,RD,5/31/2024,7/1/2024,7/1/2024,99.32,Water & Sewer Charge,198600,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,197700,700,72.48
235162,3769,563,2051,RD,5/31/2024,7/1/2024,8/20/2024,252.67,Water & Sewer Charge,263500,FALSE,2300,4.67,5.81,,107.41,133.63,5.00,6.63,252.67,261200,2400,236.36
235163,3769,564,2326,RD,5/31/2024,7/1/2024,10/1/2024,136.64,Water & Sewer Charge,252100,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,5.88,136.64,250900,2500,246.00
235164,3769,565,1216,RD,5/31/2024,7/1/2024,7/18/2024,151.72,Water & Sewer Charge,260800,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,259400,1600,159.24
235165,3769,566,2350,RD,5/31/2024,7/1/2024,6/17/2024,141.24,Water & Sewer Charge,194100,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,192800,1200,120.68
235166,3769,567,1730,RD,5/31/2024,7/1/2024,7/1/2024,15.48,Water & Sewer Charge,221300,FALSE,100,4.67,5.81,,4.67,5.81,5.00,0.00,15.48,221200,100,14.64
235167,3769,568,2188,RD,5/31/2024,7/1/2024,7/29/2024,88.84,Water & Sewer Charge,214900,FALSE,800,4.67,5.81,,37.36,46.48,5.00,0.00,88.84,214100,800,82.12
235168,3769,569,1499,RD,5/31/2024,7/1/2024,7/31/2024,25.96,Water & Sewer Charge,197800,FALSE,200,4.67,5.81,,9.34,11.62,5.00,0.00,25.96,197600,300,33.92
235169,3769,570,2176,RD,5/31/2024,7/1/2024,7/8/2024,214.60,Water & Sewer Charge,244500,FALSE,2000,4.67,5.81,,93.40,116.20,5.00,0.00,214.60,242500,2600,255.64
235170,3769,571,2074,RD,5/31/2024,7/1/2024,8/5/2024,235.56,Water & Sewer Charge,274300,FALSE,2200,4.67,5.81,,102.74,127.82,5.00,0.00,235.56,272100,2100,207.44
235171,3769,572,572,RD,5/31/2024,7/1/2024,7/8/2024,141.24,Water & Sewer Charge,427900,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,426600,1200,120.68
235172,3769,573,2070,RD,5/31/2024,7/1/2024,7/3/2024,151.72,Water & Sewer Charge,302800,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,301400,1500,149.60
235173,3769,574,574,RD,5/31/2024,7/1/2024,7/17/2024,36.44,Water & Sewer Charge,179100,FALSE,300,4.67,5.81,,14.01,17.43,5.00,0.00,36.44,178800,400,43.56
235174,3769,575,2244,RD,5/31/2024,7/1/2024,7/29/2024,132.22,Water & Sewer Charge,1680,FALSE,1214,4.67,5.81,,56.69,70.53,5.00,0.00,132.22,466,319,35.75
235175,3769,576,1646,RD,5/31/2024,7/1/2024,10/4/2024,202.35,Water & Sewer Charge,306400,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,8.71,202.35,304600,1700,168.88
235176,3769,577,2204,RD,5/31/2024,7/1/2024,7/25/2024,434.68,Water & Sewer Charge,143700,FALSE,4100,4.67,5.81,,191.47,238.21,5.00,0.00,434.68,139600,4900,477.36
235177,3769,578,578,RD,5/31/2024,7/1/2024,7/3/2024,67.88,Water & Sewer Charge,188700,FALSE,600,4.67,5.81,,28.02,34.86,5.00,0.00,67.88,188100,600,62.84
235178,3769,579,579,RD,5/31/2024,7/1/2024,7/2/2024,99.32,Water & Sewer Charge,370100,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,369200,1000,101.40
235179,3769,580,580,RD,5/31/2024,7/1/2024,7/29/2024,88.84,Water & Sewer Charge,81600,FALSE,800,4.67,5.81,,37.36,46.48,5.00,0.00,88.84,80800,800,82.12
235180,3769,581,581,RD,5/31/2024,7/1/2024,7/8/2024,193.64,Water & Sewer Charge,233200,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,0.00,193.64,231400,1700,168.88
235181,3769,582,2348,RD,5/31/2024,7/1/2024,7/23/2024,14.43,Water & Sewer Charge,107000,FALSE,90,4.67,5.81,,4.20,5.23,5.00,0.00,14.43,106910,845,86.46
235182,3769,583,2069,RD,5/31/2024,7/1/2024,7/1/2024,120.28,Water & Sewer Charge,163400,FALSE,1100,4.67,5.81,,51.37,63.91,5.00,0.00,120.28,162300,1200,120.68
235183,3769,584,1217,RD,5/31/2024,7/1/2024,7/3/2024,181.90,Water & Sewer Charge,21285,FALSE,1688,4.67,5.81,,78.83,98.07,5.00,0.00,181.90,19597,1797,178.23
235184,3769,585,585,RD,5/31/2024,7/1/2024,8/26/2024,123.89,Water & Sewer Charge,374000,FALSE,1100,4.67,5.81,,51.37,63.91,5.00,3.61,123.89,372900,1100,111.04
235185,3769,586,586,RD,5/31/2024,7/1/2024,7/1/2024,88.84,Water & Sewer Charge,262900,FALSE,800,4.67,5.81,,37.36,46.48,5.00,0.00,88.84,262100,800,82.12
235186,3769,587,587,RD,5/31/2024,7/1/2024,7/3/2024,67.88,Water & Sewer Charge,124200,FALSE,600,4.67,5.81,,28.02,34.86,5.00,0.00,67.88,123600,500,53.20
235187,3769,588,588,RD,5/31/2024,7/1/2024,8/5/2024,85.07,Water & Sewer Charge,6968,FALSE,764,4.67,5.81,,35.68,44.39,5.00,0.00,85.07,6204,721,74.50
235188,3769,589,1767,RD,5/31/2024,7/1/2024,7/17/2024,130.76,Water & Sewer Charge,439300,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,0.00,130.76,438100,1200,120.68
235189,3769,590,1527,RD,5/31/2024,7/1/2024,7/23/2024,78.36,Water & Sewer Charge,232800,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,232100,800,82.12
235190,3769,591,591,RD,5/31/2024,7/1/2024,7/1/2024,109.80,Water & Sewer Charge,378600,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,377600,900,91.76
235191,3769,592,2218,RD,5/31/2024,7/1/2024,8/12/2024,210.24,Water & Sewer Charge,157800,FALSE,1900,4.67,5.81,,88.73,110.39,5.00,6.12,210.94,155900,1800,178.52
235192,3769,593,1607,RD,5/31/2024,7/1/2024,7/15/2024,79.72,Water & Sewer Charge,370300,FALSE,1600,4.67,5.81,,74.72,0.00,5.00,0.00,79.72,368700,1500,75.05
235193,3769,594,2016,RD,5/31/2024,7/1/2024,7/25/2024,75.05,Water & Sewer Charge,224800,FALSE,1500,4.67,5.81,,70.05,0.00,5.00,0.00,75.05,223300,1300,65.71
235194,3769,595,2309,RD,5/31/2024,7/1/2024,7/18/2024,67.88,Water & Sewer Charge,214500,FALSE,600,4.67,5.81,,28.02,34.86,5.00,0.00,67.88,213900,800,82.12
235195,3769,596,596,RD,5/31/2024,7/1/2024,,30.78,Water & Sewer Charge,139600,FALSE,500,4.67,5.81,,23.35,0.00,5.00,2.43,0.00,139100,500,28.35
235196,3769,597,597,RD,5/31/2024,7/1/2024,7/8/2024,47.03,Water & Sewer Charge,226400,FALSE,900,4.67,5.81,,42.03,0.00,5.00,0.00,47.03,225500,1100,56.37
235197,3769,598,598,RD,5/31/2024,7/1/2024,7/18/2024,56.37,Water & Sewer Charge,278100,FALSE,1100,4.67,5.81,,51.37,0.00,5.00,0.00,56.37,277000,1300,65.71
235198,3769,599,2318,RD,5/31/2024,7/1/2024,7/18/2024,37.69,Water & Sewer Charge,414900,FALSE,700,4.67,5.81,,32.69,0.00,5.00,0.00,37.69,414200,600,33.02
235199,3769,600,1755,RD,5/31/2024,7/1/2024,10/17/2024,107.71,Water & Sewer Charge,202400,FALSE,2100,4.67,5.81,,98.07,0.00,5.00,4.64,107.71,200300,1700,84.39
235200,3769,601,601,RD,5/31/2024,7/1/2024,9/4/2024,96.54,Water & Sewer Charge,333100,FALSE,1900,4.67,5.81,,88.73,0.00,5.00,2.81,96.54,331200,1100,56.37
235201,3769,602,602,RD,5/31/2024,7/1/2024,7/15/2024,79.72,Water & Sewer Charge,498100,FALSE,1600,4.67,5.81,,74.72,0.00,5.00,0.00,79.72,496500,1400,70.38
235202,3769,603,2062,RD,5/31/2024,7/1/2024,9/4/2024,7.00,Water & Sewer Charge,0,FALSE,0,4.67,5.81,,0.00,0.00,5.00,2.00,7.00,0,0,5.00
235203,3769,604,604,RD,5/31/2024,7/1/2024,12/18/2024,111.37,Water & Sewer Charge,69615,FALSE,2175,4.67,5.81,,101.57,0.00,5.00,4.80,111.37,67440,1850,91.40
235204,3769,605,2010,RD,5/31/2024,7/1/2024,1/2/2025,101.35,Water & Sewer Charge,382100,FALSE,2000,4.67,5.81,,93.40,0.00,5.00,2.95,101.35,380100,2200,107.74
235205,3769,606,606,RD,5/31/2024,7/1/2024,7/31/2024,214.60,Water & Sewer Charge,340300,FALSE,2000,4.67,5.81,,93.40,116.20,5.00,0.00,215.00,338300,1700,168.88
235206,3769,607,1711,RD,5/31/2024,7/1/2024,8/13/2024,154.26,Water & Sewer Charge,322000,FALSE,3100,4.67,5.81,,144.77,0.00,5.00,4.49,154.26,318900,3000,145.10
235207,3769,608,1840,RD,5/31/2024,7/1/2024,11/12/2024,88.19,Water & Sewer Charge,286700,FALSE,1700,4.67,5.81,,79.39,0.00,5.00,3.80,88.19,285000,1600,79.72
235208,3769,609,609,RD,5/31/2024,7/1/2024,7/31/2024,151.72,Water & Sewer Charge,405600,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,404200,1100,111.04
235209,3769,610,610,RD,5/31/2024,7/1/2024,7/31/2024,214.60,Water & Sewer Charge,298800,FALSE,2000,4.67,5.81,,93.40,116.20,5.00,0.00,214.60,296800,1900,188.16
235210,3769,611,611,RD,5/31/2024,7/1/2024,7/15/2024,9.67,Water & Sewer Charge,185100,FALSE,100,4.67,5.81,,4.67,0.00,5.00,0.00,9.67,185000,200,14.34
235211,3769,612,612,RD,5/31/2024,7/1/2024,8/26/2024,324.45,Water & Sewer Charge,1401,FALSE,2958,4.67,5.81,,138.14,171.86,5.00,9.45,324.45,381100,2100,207.44
235212,3769,613,1988,RD,5/31/2024,7/1/2024,7/15/2024,193.64,Water & Sewer Charge,483700,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,0.00,193.64,481900,1600,159.24
235213,3769,614,614,RD,5/31/2024,7/1/2024,7/18/2024,162.20,Water & Sewer Charge,350700,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,0.00,162.20,349200,1400,139.96
235214,3769,615,615,RD,5/31/2024,7/1/2024,7/18/2024,46.92,Water & Sewer Charge,280100,FALSE,400,4.67,5.81,,18.68,23.24,5.00,0.00,46.92,279700,200,24.28
235215,3769,616,616,RD,5/31/2024,7/1/2024,7/1/2024,36.44,Water & Sewer Charge,150400,FALSE,300,4.67,5.81,,14.01,17.43,5.00,0.00,36.44,150100,300,33.92
235216,3769,617,617,RD,5/31/2024,7/1/2024,7/29/2024,235.56,Water & Sewer Charge,505900,FALSE,2200,4.67,5.81,,102.74,127.82,5.00,0.00,235.56,503700,2100,207.44
235217,3769,618,618,RD,5/31/2024,7/1/2024,7/3/2024,183.16,Water & Sewer Charge,363800,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,362100,1600,159.24
235218,3769,619,619,RD,5/31/2024,7/1/2024,7/10/2024,99.32,Water & Sewer Charge,309700,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,308800,1000,101.40
235219,3769,620,1537,RD,5/31/2024,7/1/2024,7/31/2024,287.96,Water & Sewer Charge,140900,FALSE,2700,4.67,5.81,,126.09,156.87,5.00,0.00,287.96,138200,2700,265.28
235220,3769,621,2346,RD,5/31/2024,7/1/2024,12/2/2024,92.84,Water & Sewer Charge,137000,TRUE,800,4.67,5.81,,37.36,46.48,5.00,4.00,92.84,136200,0,5.00
235221,3769,622,622,RD,5/31/2024,7/1/2024,7/8/2024,70.60,Water & Sewer Charge,7163,FALSE,626,4.67,5.81,,29.23,36.37,5.00,0.00,70.60,6537,565,59.47
235222,3769,623,623,RD,5/31/2024,7/1/2024,7/31/2024,69.97,Water & Sewer Charge,7224,FALSE,620,4.67,5.81,,28.95,36.02,5.00,0.00,69.97,6604,1104,111.43
235223,3769,624,624,RD,5/31/2024,7/1/2024,7/3/2024,31.20,Water & Sewer Charge,5530,FALSE,250,4.67,5.81,,11.68,14.52,5.00,0.00,31.20,5280,190,23.31
235224,3769,625,1925,RD,5/31/2024,7/1/2024,10/29/2024,381.22,Water & Sewer Charge,33469,FALSE,3484,4.67,5.81,,162.70,202.42,5.00,11.10,381.22,29985,3573,349.44
235225,3769,626,626,RD,5/31/2024,7/1/2024,7/23/2024,46.92,Water & Sewer Charge,287100,FALSE,400,4.67,5.81,,18.68,23.24,5.00,0.00,47.00,286700,400,43.56
235226,3769,627,627,RD,5/31/2024,7/1/2024,12/16/2024,361.37,Water & Sewer Charge,199700,FALSE,3300,4.67,5.81,,154.11,191.73,5.00,10.53,361.37,196400,3200,313.48
235227,3769,628,628,RD,5/31/2024,7/1/2024,7/1/2024,50.27,Water & Sewer Charge,8349,FALSE,432,4.67,5.81,,20.17,25.10,5.00,0.00,51.28,7917,480,51.28
235228,3769,629,1904,RD,5/31/2024,7/1/2024,7/2/2024,46.92,Water & Sewer Charge,490600,FALSE,400,4.67,5.81,,18.68,23.24,5.00,0.00,46.92,490200,400,43.56
235229,3769,630,1900,RD,5/31/2024,7/1/2024,7/1/2024,162.20,Water & Sewer Charge,233100,FALSE,1500,4.67,5.81,,70.05,87.15,5.00,0.00,162.20,231600,1200,120.68
235230,3769,631,631,RD,5/31/2024,7/1/2024,7/8/2024,130.76,Water & Sewer Charge,289200,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,0.00,130.76,288000,900,91.76
235231,3769,632,2209,RD,5/31/2024,7/1/2024,8/12/2024,236.15,Water & Sewer Charge,34040,FALSE,2140,4.67,5.81,,99.94,124.33,5.00,6.88,236.15,31900,2080,205.52
235232,3769,633,2339,RD,5/31/2024,7/1/2024,7/2/2024,256.52,Water & Sewer Charge,332200,FALSE,2400,4.67,5.81,,112.08,139.44,5.00,0.00,256.52,329800,1500,149.60
235233,3769,634,2013,RD,5/31/2024,7/1/2024,7/23/2024,151.72,Water & Sewer Charge,152600,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,151200,1200,120.68
235234,3769,635,635,RD,5/31/2024,7/1/2024,7/10/2024,78.36,Water & Sewer Charge,208700,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,208000,800,82.12
235235,3769,636,636,RD,5/31/2024,7/1/2024,7/1/2024,151.72,Water & Sewer Charge,278300,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,276900,1300,130.32
235236,3769,637,1247,RD,5/31/2024,7/1/2024,7/10/2024,246.04,Water & Sewer Charge,297000,FALSE,2300,4.67,5.81,,107.41,133.63,5.00,0.00,246.04,294700,2300,226.72
235237,3769,638,1639,RD,5/31/2024,7/1/2024,7/23/2024,88.84,Water & Sewer Charge,378600,FALSE,800,4.67,5.81,,37.36,46.48,5.00,0.00,88.84,377800,800,82.12
235238,3769,639,639,RD,5/31/2024,7/1/2024,7/31/2024,151.72,Water & Sewer Charge,203500,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,202100,2100,207.44
235239,3769,640,1315,RD,5/31/2024,7/1/2024,7/15/2024,89.05,Water & Sewer Charge,4939,FALSE,802,4.67,5.81,,37.45,46.60,5.00,0.00,89.05,4137,857,87.61
235240,3769,641,641,RD,5/31/2024,7/1/2024,7/29/2024,120.28,Water & Sewer Charge,389600,FALSE,1100,4.67,5.81,,51.37,63.91,5.00,0.00,120.28,388500,1200,120.68
235241,3769,642,642,RD,5/31/2024,7/1/2024,1/2/2025,74.66,Water & Sewer Charge,1528,FALSE,634,4.67,5.81,,29.61,36.84,5.00,3.21,74.66,894,545,57.54
235242,3769,643,1768,RD,5/31/2024,7/1/2024,11/25/2024,268.07,Water & Sewer Charge,123800,FALSE,2400,4.67,5.81,,112.08,139.44,5.00,11.55,268.07,121400,2500,246.00
235243,3769,644,2104,RD,5/31/2024,7/1/2024,7/8/2024,141.24,Water & Sewer Charge,181000,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,179700,1100,111.04
235244,3769,645,1662,RD,5/31/2024,7/1/2024,7/17/2024,120.28,Water & Sewer Charge,230800,FALSE,1100,4.67,5.81,,51.37,63.91,5.00,0.00,120.28,229700,1100,111.04
235245,3769,646,2240,RD,5/31/2024,7/1/2024,7/2/2024,165.34,Water & Sewer Charge,26330,FALSE,1530,4.67,5.81,,71.45,88.89,5.00,0.00,166.00,24800,580,60.92
235246,3769,647,1825,RD,5/31/2024,7/1/2024,12/11/2024,125.69,Water & Sewer Charge,412000,FALSE,1100,4.67,5.81,,51.37,63.91,5.00,5.41,125.69,410900,1400,139.96
235247,3769,648,648,RD,5/31/2024,7/1/2024,7/3/2024,46.92,Water & Sewer Charge,193600,FALSE,400,4.67,5.81,,18.68,23.24,5.00,0.00,46.92,193200,400,43.56
235248,3769,649,1316,RD,5/31/2024,7/1/2024,8/1/2024,120.28,Water & Sewer Charge,394200,FALSE,1100,4.67,5.81,,51.37,63.91,5.00,0.00,120.28,393100,1200,120.68
235249,3769,650,650,RD,5/31/2024,7/1/2024,7/30/2024,183.16,Water & Sewer Charge,447700,FALSE,1700,4.67,5.81,,79.39,98.77,5.00,0.00,183.16,446000,1300,130.32
235250,3769,651,651,RD,5/31/2024,7/1/2024,6/27/2024,151.72,Water & Sewer Charge,430100,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,428700,1200,120.68
235251,3769,652,652,RD,5/31/2024,7/1/2024,7/8/2024,151.72,Water & Sewer Charge,418900,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,417500,1500,149.60
235252,3769,653,1544,RD,5/31/2024,7/1/2024,8/26/2024,372.16,Water & Sewer Charge,503000,FALSE,3400,4.67,5.81,,158.78,197.54,5.00,10.84,372.16,499600,3200,313.48
235253,3769,654,654,RD,5/31/2024,7/1/2024,7/23/2024,142.18,Water & Sewer Charge,14103,FALSE,1309,4.67,5.81,,61.13,76.05,5.00,0.00,142.18,12794,1282,128.59
235254,3769,655,655,RD,5/31/2024,7/1/2024,7/18/2024,88.84,Water & Sewer Charge,405700,FALSE,800,4.67,5.81,,37.36,46.48,5.00,0.00,88.84,404900,700,72.48
235255,3769,656,656,RD,5/31/2024,7/1/2024,7/29/2024,87.58,Water & Sewer Charge,9460,FALSE,788,4.67,5.81,,36.80,45.78,5.00,0.00,87.58,8672,929,94.55
235256,3769,657,1408,RD,5/31/2024,7/1/2024,7/29/2024,329.88,Water & Sewer Charge,225600,FALSE,3100,4.67,5.81,,144.77,180.11,5.00,0.00,329.88,222500,2600,255.64
235257,3769,658,658,RD,5/31/2024,7/1/2024,7/29/2024,141.24,Water & Sewer Charge,407200,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,405900,1500,149.60
235258,3769,659,1539,RD,5/31/2024,7/1/2024,10/7/2024,289.96,Water & Sewer Charge,313400,FALSE,2600,4.67,5.81,,121.42,151.06,5.00,12.48,289.96,310800,2500,246.00
235259,3769,660,660,RD,5/31/2024,7/1/2024,8/1/2024,225.08,Water & Sewer Charge,496000,FALSE,2100,4.67,5.81,,98.07,122.01,5.00,0.00,225.08,493900,1900,188.16
235260,3769,661,661,RD,5/31/2024,7/1/2024,8/1/2024,36.44,Water & Sewer Charge,138800,FALSE,300,4.67,5.81,,14.01,17.43,5.00,0.00,36.44,138500,200,24.28
235261,3769,662,1999,RD,5/31/2024,7/1/2024,10/15/2024,224.26,Water & Sewer Charge,282200,FALSE,2000,4.67,5.81,,93.40,116.20,5.00,9.66,224.26,280200,1500,149.60
235262,3769,663,663,RD,5/31/2024,7/1/2024,7/1/2024,78.36,Water & Sewer Charge,312400,FALSE,700,4.67,5.81,,32.69,40.67,5.00,0.00,78.36,311700,500,53.20
235263,3769,664,1634,RD,5/31/2024,7/1/2024,7/1/2024,319.40,Water & Sewer Charge,380700,FALSE,3000,4.67,5.81,,140.10,174.30,5.00,0.00,319.40,377700,3300,323.12
235264,3769,665,1833,RD,5/31/2024,7/1/2024,7/8/2024,204.12,Water & Sewer Charge,302700,FALSE,1900,4.67,5.81,,88.73,110.39,5.00,0.00,210.56,300800,1900,188.16
235265,3769,666,2147,RD,5/31/2024,7/1/2024,8/1/2024,158.01,Water & Sewer Charge,20950,FALSE,1460,4.67,5.81,,68.18,84.83,5.00,0.00,158.01,19490,1295,129.84
235266,3769,667,2156,RD,5/31/2024,7/1/2024,7/2/2024,141.24,Water & Sewer Charge,195300,FALSE,1300,4.67,5.81,,60.71,75.53,5.00,0.00,141.24,194000,1100,111.04
235267,3769,668,668,RD,5/31/2024,7/1/2024,7/8/2024,193.64,Water & Sewer Charge,353100,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,0.00,193.64,351300,1900,188.16
235268,3769,669,669,RD,5/31/2024,7/1/2024,7/29/2024,109.80,Water & Sewer Charge,256000,FALSE,1000,4.67,5.81,,46.70,58.10,5.00,0.00,109.80,255000,800,82.12
235269,3769,670,670,RD,5/31/2024,7/1/2024,7/17/2024,57.40,Water & Sewer Charge,159900,FALSE,500,4.67,5.81,,23.35,29.05,5.00,0.00,57.40,159400,500,53.20
235270,3769,671,1960,RD,5/31/2024,7/1/2024,12/11/2024,333.77,Water & Sewer Charge,514900,FALSE,3000,4.67,5.81,,140.10,174.30,5.00,14.37,333.77,511900,2800,274.92
235271,3769,672,672,RD,5/31/2024,7/1/2024,7/31/2024,665.24,Water & Sewer Charge,723900,FALSE,6300,4.67,5.81,,294.21,366.03,5.00,0.00,665.24,717600,5900,573.76
235272,3769,673,1617,RD,5/31/2024,7/1/2024,7/3/2024,760.39,Water & Sewer Charge,37169,FALSE,7208,4.67,5.81,,336.61,418.78,5.00,0.00,760.39,29961,5637,548.41
235273,3769,674,2296,RD,5/31/2024,7/1/2024,7/29/2024,112.41,Water & Sewer Charge,275400,FALSE,2300,4.67,5.81,,107.41,0.00,5.00,0.00,112.41,273100,2200,107.74
235274,3769,675,675,RD,5/31/2024,7/1/2024,7/1/2024,130.76,Water & Sewer Charge,315300,FALSE,1200,4.67,5.81,,56.04,69.72,5.00,0.00,130.76,314100,1500,149.60
235275,3769,676,1994,RD,5/31/2024,7/1/2024,7/15/2024,151.72,Water & Sewer Charge,342000,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,340600,1400,139.96
235276,3769,677,1390,RD,5/31/2024,7/1/2024,7/3/2024,140.93,Water & Sewer Charge,4342,FALSE,1297,4.67,5.81,,60.57,75.36,5.00,0.00,140.93,3045,1619,161.07
235277,3769,678,678,RD,5/31/2024,7/1/2024,7/10/2024,99.32,Water & Sewer Charge,362000,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,361100,1000,101.40
235278,3769,679,1421,RD,5/31/2024,7/1/2024,7/23/2024,151.72,Water & Sewer Charge,272400,FALSE,1400,4.67,5.81,,65.38,81.34,5.00,0.00,151.72,271000,1400,139.96
235279,3769,680,1744,RD,5/31/2024,7/1/2024,7/23/2024,193.64,Water & Sewer Charge,276300,FALSE,1800,4.67,5.81,,84.06,104.58,5.00,0.00,193.64,274500,1800,178.52
235280,3769,681,681,RD,5/31/2024,7/1/2024,7/3/2024,99.32,Water & Sewer Charge,303800,FALSE,900,4.67,5.81,,42.03,52.29,5.00,0.00,99.32,302900,900,91.76
235281,3769,682,1899,RD,5/31/2024,7/1/2024,8/20/2024,393.75,Water & Sewer Charge,314500,FALSE,3600,4.67,5.81,,168.12,209.16,5.00,11.47,395.00,310900,3400,332.76
